Name,smiles,standard_value,standard_type,Source,classes,pIC50
50256079,Cc1ccc(cc1)S(=O)(=O)NC[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,140.0,IC50,BindingDB,1,6.853871964321762
20290,C[C@H]([C@H]([NH3+])C(=O)N1CC[C@H](F)C1)c1ccc(cc1)-c1cccc(c1)S(N)(=O)=O,140.0,IC50,BindingDB,1,6.853871964321762
20305,C[C@H]([C@H]([NH3+])C(=O)N1CC[C@H](F)C1)c1ccc(cc1)-c1cccc(c1)-n1cnnn1,140.0,IC50,BindingDB,1,6.853871964321762
50541813,CCOC(=O)C1CCN(CCCn2c(=O)n(C)c3nc(N4CCC[C@@H](N)C4)n(CC#CC)c3c2=O)CC1,140.0,IC50,BindingDB,1,6.853871964321762
50421828,F[C@H]1C[C@@H](C#N)N(C1)C(=O)CN[C@@H]1[C@H]2CN(C[C@@H]12)c1ccc(cc1C#N)C(F)(F)F,141.0,IC50,BindingDB,1,6.85078088734462
50556102,COc1cc2CCN3CC(C(N)CC3c2cc1OC)N1CCCCS1(=O)=O,142.0,IC50,BindingDB,1,6.847711655616943
28348,C[C@H]1N(CC(C)(C)CNC1=O)C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,142.0,IC50,BindingDB,1,6.847711655616943
50556104,COc1cc2CCN3CC(C(N)CC3c2cc1OC)N1CCCOC1=O,142.0,IC50,BindingDB,1,6.847711655616943
51366139,N[C@@H](CCn1cc(nn1)-c1ccccn1)Cc1cc(F)c(F)cc1F,143.0,IC50,BindingDB,1,6.844663962534939
28347,C[C@@H]1CNC(=O)[C@@H](CC(F)(F)F)N(C1)C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,143.0,IC50,BindingDB,1,6.844663962534939
21994,Clc1cc2CN(Cc2cc1Cl)C(=O)[C@@H]1CN[C@@H](C1)C(=O)N1CCCC1,144.0,IC50,BindingDB,1,6.841637507904751
50389972,[NH3+][C@H]1CN(CC[C@@H]1c1cc(F)c(F)cc1F)c1cccnc1,144.0,IC50,BindingDB,1,6.841637507904751
50887873,N[C@@H](CC(=O)N1CC[C@@H]2[C@H](CCc3nnc(n23)C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,145.0,IC50,BindingDB,1,6.838631997765025
50641988,CC(C)(C)SC[C@H]1N(CCNC1=O)C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,1.3,IC50,BindingDB,1,8.886056647693163
50405064,Cc1cc(CN2C[C@H](N)[C@@H](C2)C(=O)C2CCC[C@H]2C#N)ccc1C#N,1.3,IC50,BindingDB,1,8.886056647693163
50441729,N[C@H]1C[C@H](CO[C@@H]1c1cc(F)ccc1F)N1Cc2[nH]nc(NS(=O)(=O)CC(F)(F)F)c2C1,1.3,IC50,BindingDB,1,8.886056647693163
51430609,COC(=O)c1cc(Cn2c(=O)cc(N3CCC[C@@H](N)C3)n(CC#CC)c2=O)ccc1Br,1.3,IC50,BindingDB,1,8.886056647693163
51430610,COC(=O)c1cc(Br)cc(Cn2c(=O)cc(N3CCC[C@@H](N)C3)n(CC#CC)c2=O)c1,1.3,IC50,BindingDB,1,8.886056647693163
50992671,N[C@@H]1CCCN(C1)c1nc2c(F)c(F)[nH]c2c(=O)n1Cc1cc(F)ccc1C#N,1.3,IC50,BindingDB,1,8.886056647693163
51127681,[O-][N+](=O)c1cccc(\C=N\N2C(Nc3nccs3)c3ccccc3N=C2c2ccccc2)c1,1.3,IC50,BindingDB,1,8.886056647693163
21512,CS(=O)(=O)c1ccc(cc1)-c1nc2CN(CCc2s1)C(=O)C[C@H](N)Cc1cc(F)ccc1F,1.4,IC50,BindingDB,1,8.853871964321762
50298416,Cc1oc(=O)oc1COC(=O)c1ccc2c3nc(N4CCC[C@@H](N)C4)n(Cc4ccccc4Cl)c3c(=O)n(C)c2c1,1.4,IC50,BindingDB,1,8.853871964321762
50497009,N[C@H]1C[C@H](CO[C@@H]1c1cc(F)c(F)cc1F)N1Cc2nn3c(ccnc3c2C1)C(F)(F)F,1.4,IC50,BindingDB,1,8.853871964321762
1245198,CC1(C)CCN[C@@H]1C(=O)N1CCC[C@H]1B(O)O,1.4,IC50,BindingDB,1,8.853871964321762
1245205,CC1(CC1)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,1.4,IC50,BindingDB,1,8.853871964321762
28350,C[C@@H]1CCN([C@H](Cc2ccccc2C)C(=O)N1)C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,1.49,IC50,BindingDB,1,8.826813731587725
50992691,CS(=O)(=O)c1ccc(cc1F)-c1c[nH]c2c1nc(N1CCC[C@@H](N)C1)n(Cc1cc(F)ccc1C#N)c2=O,1.5,IC50,BindingDB,1,8.823908740944319
270066,Cc1nc2CN(Cc2[nH]1)[C@H]1CSC([C@@H](N)C1)c1cc(F)ccc1F,1.5,IC50,BindingDB,1,8.823908740944319
50376482,FC(F)(F)c1ccc(nc1)N1CCN(CC1)[C@@H]1CN[C@@H](C1)C(=O)N1CCSC1,1.5,IC50,BindingDB,1,8.823908740944319
50306962,O=C(N[C@@H]1CN[C@@H](C1)C(=O)N1CCC[C@H]1C#N)Nc1ccccc1,1.5,IC50,BindingDB,1,8.823908740944319
50872184,CC(C)(CNC(=O)c1ccc2nn[nH]c2c1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,1.5,IC50,BindingDB,1,8.823908740944319
50717786,COc1cccc(c1)C(=O)Cn1c(=O)n(C)c2c(C#N)c(N3CCC[C@H](N)C3)n(Cc3ccccc3)c2c1=O,1.5,IC50,BindingDB,1,8.823908740944319
50382757,N[C@@H](CC(=O)N1CCn2c(C1)nnc2C(F)(F)F)Cc1ccccc1Cl,145.0,IC50,BindingDB,1,6.838631997765025
50421821,F[C@H]1C[C@@H](C#N)N(C1)C(=O)CN[C@@H]1[C@H]2CN(C[C@@H]12)c1nccs1,146.0,IC50,BindingDB,1,6.835647144215563
50421812,F[C@H]1C[C@@H](C#N)N(C1)C(=O)CN[C@@H]1[C@H]2CN(C[C@@H]12)c1ccc(cn1)C#N,147.0,IC50,BindingDB,1,6.8326826652518236
50845136,O=C([C@@H]1C[C@@H](CN1)Nc1ccccc1)N1CCSC1,147.0,IC50,BindingDB,1,6.8326826652518236
50360631,N[C@@H](CC(=O)N1Cc2ncccc2NC(=O)C1)[C@H]1CCc2cc(F)c(F)cc12,148.0,IC50,BindingDB,1,6.8297382846050425
252749,COc1cc2CCN(Cc2cc1OC)C(=O)CNCC(=O)Nc1ccccc1,148.0,IC50,BindingDB,1,6.8297382846050425
50081815,Cc1cc2ncc(N3C[C@H](CN)[C@H](CC3=O)c3ccc(Cl)cc3Cl)c(C)n2n1,148.0,IC50,BindingDB,1,6.8297382846050425
50236221,COc1ccc(NC(=O)O[C@]23C[C@H]4C[C@H](CC(C4)(C2)NCC(=O)N2CCC[C@H]2C#N)C3)cc1,149.0,IC50,BindingDB,1,6.826813731587726
31237,CN(C)C(=O)[C@H]([C@H]([NH3+])C(=O)N1CC[C@H](F)C1)c1ccc(cc1)N(C)C(C)=O,150.0,IC50,BindingDB,1,6.823908740944319
50953924,COc1cccc(Cn2c(nc3c2c(=O)n(C)c2ccc(cc32)C(O)=O)N2CCC[C@@H](N)C2)c1,150.0,IC50,BindingDB,1,6.823908740944319
50626977,CN([C@H]1CC[C@@H](CC1)[C@H](N)Cc1cc(F)ccc1F)S(=O)(=O)c1ccc(F)cc1F,150.0,IC50,BindingDB,1,6.823908740944319
50849181,N[C@H]1CN(C[C@H]1c1ccccc1)c1nc2n(cc(C(O)=O)c(=O)c2cc1F)C1CC1,150.0,IC50,BindingDB,1,6.823908740944319
50439663,N[C@@H](CC(=O)N1CCCN(CC1)C(=O)c1ccc(nc1)C(O)=O)Cc1cc(F)c(F)cc1F,150.0,IC50,BindingDB,1,6.823908740944319
50399768,CN(C)C(=O)[C@H]([C@H](N)C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](CC1)c1ccc(F)cc1,150.0,IC50,BindingDB,1,6.823908740944319
50260345,CS(=O)(=O)c1ccccc1S(=O)(=O)N[C@H]1CC[C@@H](C1)[C@H](N)C(=O)N1CCCC1,150.0,IC50,BindingDB,1,6.823908740944319
24153,C[C@@H]1N(CCCNC1=O)C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,150.0,IC50,BindingDB,1,6.823908740944319
21484,Cn1nc2CCN(Cc2c1C(F)(F)F)C(=O)C[C@H](N)Cc1cc(F)ccc1F,150.0,IC50,BindingDB,1,6.823908740944319
21486,N[C@@H](CC(=O)N1CCc2nn(CC(F)(F)F)c(c2C1)C(F)(F)F)Cc1cc(F)ccc1F,150.0,IC50,BindingDB,1,6.823908740944319
20285,C[C@H]([C@H]([NH3+])C(=O)N1CC[C@H](F)C1)c1ccc(cc1)-c1ccccc1C,150.0,IC50,BindingDB,1,6.823908740944319
20287,C[C@H]([C@H]([NH3+])C(=O)N1CC[C@H](F)C1)c1ccc(cc1)-c1cccc(NS(C)(=O)=O)c1,150.0,IC50,BindingDB,1,6.823908740944319
20302,C[C@H]([C@H]([NH3+])C(=O)N1CC[C@H](F)C1)c1ccc(cc1)-c1cc(F)ccc1F,150.0,IC50,BindingDB,1,6.823908740944319
19126,CN(C)C(=O)[C@H]([C@H]([NH3+])C(=O)N1CC[C@H](F)C1)c1ccc(cc1)-c1cc(C)c2ncnn2c1,150.0,IC50,BindingDB,1,6.823908740944319
21494,Cn1nc2CCN(Cc2c1-c1ccc(F)cc1)C(=O)C[C@H](N)Cc1cc(F)ccc1F,150.0,IC50,BindingDB,1,6.823908740944319
50851358,Cn1c2CCN(Cc2nc1C(F)(F)F)C(=O)C[C@H](N)Cc1cc(F)ccc1F,150.0,IC50,BindingDB,1,6.823908740944319
50419673,N[C@@H](CC(=O)N1CCn2c(C1)nnc2C(F)(F)F)Cc1c(F)ccc(F)c1F,151.0,IC50,BindingDB,1,6.82102305270683
50611857,Cn1cnc2cc(N3CCC[C@@](C)(N)C3)n(Cc3ccccc3C#N)c2c1=O,151.0,IC50,BindingDB,1,6.82102305270683
50887824,Cl.CC(C)c1nnc2CC[C@@H]3CN(CC[C@H]3n12)C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,152.0,IC50,BindingDB,1,6.818156412055227
50512664,N[C@@]1(C[C@@H]2SC[C@@H](C#N)N2C1=O)c1ccc(F)cc1,152.0,IC50,BindingDB,1,6.818156412055227
50421841,F[C@H]1C[C@@H](C#N)N(C1)C(=O)CN[C@@H]1[C@H]2CN(C[C@@H]12)c1ccc(C#N)c(Cl)c1,152.0,IC50,BindingDB,1,6.818156412055227
50627048,N[C@H]1CN(C[C@@H]1N1CCCC1=O)c1cc(ncn1)N1CCc2nocc2C1,153.0,IC50,BindingDB,1,6.815308569182402
50421845,F[C@H]1C[C@@H](C#N)N(C1)C(=O)CN[C@@H]1[C@H]2CN(C[C@@H]12)c1ccc(cc1F)C#N,153.0,IC50,BindingDB,1,6.815308569182402
50845206,O=C(N[C@@H]1CN[C@@H](C1)C(=O)N1CCSC1)Nc1ccccc1,154.0,IC50,BindingDB,1,6.812479279163537
848276,Cc1cc(=O)oc2c3C[C@H](N)[C@H](Oc3ccc12)c1cc(F)c(F)cc1F,154.0,IC50,BindingDB,1,6.812479279163537
50497018,Cc1ccn2nc3CN(Cc3c2n1)[C@H]1CC[C@@H]([C@@H](N)C1)c1cc(F)c(F)cc1F,155.0,IC50,BindingDB,1,6.809668301829708
252751,COc1cc2CCN(Cc2cc1OC)C(=O)CNCC(=O)Nc1ccc(Cl)cc1,156.0,IC50,BindingDB,1,6.806875401645538
213315,N[C@H](CN1C(O)C(F)CCC1=O)CC(=O)N1CCc2c(C1)nc(nc2C(F)(F)F)-c1cccs1,159.0,IC50,BindingDB,1,6.798602875679548
50979524,Cn1cc(nc1C1(CCS(=O)(=O)CC1)NC(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)-c1ccccc1,160.0,IC50,BindingDB,1,6.795880017344075
31235,CN(C)C(=O)[C@H]([C@H]([NH3+])C(=O)N1CC[C@H](F)C1)c1ccc(NC(C)=O)cc1,160.0,IC50,BindingDB,1,6.795880017344075
50953892,Cn1c2ccc(cc2c2nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3F)c2c1=O)C(O)=O,160.0,IC50,BindingDB,1,6.795880017344075
24149,C[C@H]1N(CNC1=O)C(=O)C[C@H](N)Cc1cc(F)ccc1F,160.0,IC50,BindingDB,1,6.795880017344075
21488,Cc1c2CN(CCc2nn1-c1ccc(F)cc1)C(=O)C[C@H](N)Cc1cc(F)ccc1F,160.0,IC50,BindingDB,1,6.795880017344075
21489,N[C@@H](CC(=O)N1CCc2n[nH]c(c2C1)C(F)(F)C(F)(F)F)Cc1cc(F)ccc1F,160.0,IC50,BindingDB,1,6.795880017344075
20819,C[C@@H]([C@H](N)C(=O)N1CCCC1)c1nc(no1)-c1ccc(Br)cc1Cl,160.0,IC50,BindingDB,1,6.795880017344075
213308,COCCc1nc2CN(CCc2c(n1)C(F)(F)F)C(=O)C[C@H](N)CN1[C@H](O)C(F)(F)CCC1=O,160.0,IC50,BindingDB,1,6.795880017344075
21498,N[C@@H](CC(=O)N1CCc2c(C1)n[nH]c2C1CC1)Cc1cc(F)ccc1F,160.0,IC50,BindingDB,1,6.795880017344075
50849195,CC(=O)c1ccc(cc1)-c1cc(ncn1)N1C[C@H](N)[C@H](C1)c1cc(F)c(F)cc1F,160.0,IC50,BindingDB,1,6.795880017344075
50282188,[NH3+]C(CC(=O)N1CSC[C@H]1C(=O)NCc1ccc(CC(O)=O)cc1)Cc1ccccc1,161.0,IC50,BindingDB,1,6.79317412396815
50236255,O=C(CNCCNc1ncccn1)N1CCC[C@H]1C#N,163.0,IC50,BindingDB,1,6.787812395596042
50346817,O=C(CNC1(CCC1)c1ccccc1)N1[C@@H](CC[C@@H]1C#N)C#N,164.0,IC50,BindingDB,1,6.785156151952302
50421797,F[C@H]1C[C@@H](C#N)N(C1)C(=O)CN[C@@H]1[C@H]2CN(C[C@@H]12)c1ccc(cc1)C#N,165.0,IC50,BindingDB,1,6.782516055786093
50884684,COc1cc(cc(OC)c1OC)N1CCN(CCNCC(=O)N2CCCC2C#N)C1=O,165.6,IC50,BindingDB,1,6.780939667551139
848286,CS(=O)(=O)c1ccc(cc1)-c1ccc2ccc3OC(C(N)Cc3c2c1)c1cc(F)c(F)cc1F,169.0,IC50,BindingDB,1,6.772113295386326
51237919,[O-][N+](=O)OCCCCC(=O)N[C@@H](CC(=O)N1CCn2c(C1)nnc2C(F)(F)F)Cc1cc(F)c(F)cc1F,170.0,IC50,BindingDB,1,6.769551078621726
28424,COC(=O)Cc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C[C@H](N)Cc2ccccc2F)cc1,170.0,IC50,BindingDB,1,6.769551078621726
50797225,CC(C)Cc1nc2ccc(cc2c(-c2ccccc2)c1CN)C(N)=O,170.0,IC50,BindingDB,1,6.769551078621726
50626982,CN([C@H]1CC[C@@H](CC1)[C@H](N)Cc1cc(F)ccc1F)S(=O)(=O)c1cnoc1C,170.0,IC50,BindingDB,1,6.769551078621726
50260220,N[C@@H]([C@@H]1CC[C@H](C1)NS(=O)(=O)c1ccc(OC(F)(F)F)cc1)C(=O)N1CCCC1,170.0,IC50,BindingDB,1,6.769551078621726
50409799,N[C@@H](C1CCCCC1)C(=O)N1CCC(F)C1,170.0,IC50,BindingDB,1,6.769551078621726
51127696,O=c1cc(oc2ccccc12)-c1ccccc1,170.0,IC50,BindingDB,1,6.769551078621726
50255963,N[C@@H](CC(=O)N1[C@H](CNS(=O)(=O)C(F)(F)F)C[C@@H]2CCCC[C@H]12)Cc1cc(F)c(F)cc1F,170.0,IC50,BindingDB,1,6.769551078621726
50282171,COC(=O)Cc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC([NH3+])Cc2ccccc2F)cc1,170.0,IC50,BindingDB,1,6.769551078621726
20267,C[C@H]([C@H]([NH3+])C(=O)N1CC[C@H](F)C1)c1ccc(Cl)cc1,170.0,IC50,BindingDB,1,6.769551078621726
51507291,CC(C)(C)OC(=O)NCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@H]1C(=O)O\C=C\c1ccccc1,171.0,IC50,BindingDB,1,6.767003889607846
50852845,CC1(C)N(CCn2c(nnc12)C(F)(F)F)C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,175.0,IC50,BindingDB,1,6.756961951313706
252748,COc1cc2CCN(CCNCC(=O)Nc3cccc(C)c3)Cc2cc1OC,178.0,IC50,BindingDB,1,6.749579997691106
50851378,CCn1c2CCN(Cc2nc1C(F)(F)F)C(=O)C[C@H](N)Cc1cc(F)ccc1F,180.0,IC50,BindingDB,1,6.7447274948966935
21513,N[C@@H](CC(=O)N1CCc2oc(nc2C1)C1CC1)Cc1cc(F)ccc1F,180.0,IC50,BindingDB,1,6.7447274948966935
50439691,N[C@@H](CC(=O)N1CCCN(CC1)C(=O)c1ccc(cc1)C(N)=O)Cc1cc(F)c(F)cc1F,180.0,IC50,BindingDB,1,6.7447274948966935
50626972,CN([C@H]1CC[C@@H](CC1)[C@H](N)Cc1cc(F)ccc1F)S(=O)(=O)c1ccc(cc1)C#N,180.0,IC50,BindingDB,1,6.7447274948966935
50849163,COc1ccccc1-c1cc(ncn1)N1C[C@H](N)[C@H](C1)c1cc(F)c(F)cc1F,180.0,IC50,BindingDB,1,6.7447274948966935
50382777,N[C@@H](CC(=O)N1CCn2c(C1)nnc2C(F)(F)F)Cc1cc(Cl)ccc1Cl,180.0,IC50,BindingDB,1,6.7447274948966935
50540871,N[C@@H](CCN1CCC[C@H]1c1ccn(n1)-c1ccccc1)Cc1ccccc1F,180.0,IC50,BindingDB,1,6.7447274948966935
50260350,COc1ccc(NC(=O)O[C@@H]2CCC[C@@H](C2)[C@H](N)C(=O)N2CCCC2)cc1,180.0,IC50,BindingDB,1,6.7447274948966935
50260360,N[C@@H]([C@H]1CC[C@@H](C1)OC(=O)Nc1ccc(I)cc1)C(=O)N1CCCC1,180.0,IC50,BindingDB,1,6.7447274948966935
50256486,N[C@@H](CC(=O)N1[C@H](COC(=O)C2CCCC2)C[C@@H]2CCCC[C@H]12)Cc1cc(F)c(F)cc1F,180.0,IC50,BindingDB,1,6.7447274948966935
21485,N[C@@H](CC(=O)N1CCc2c(C1)c(nn2CC(F)(F)F)C(F)(F)F)Cc1cc(F)ccc1F,180.0,IC50,BindingDB,1,6.7447274948966935
20594,NCc1c(N)nc(nc1-c1ccc(Cl)cc1Cl)-c1ccc(cc1)C(F)(F)F,180.0,IC50,BindingDB,1,6.7447274948966935
50845175,O=C([C@@H]1C[C@@H](CN1)NCc1ccccc1)N1CCSC1,181.0,IC50,BindingDB,1,6.7423214251308154
50421822,F[C@H]1C[C@@H](C#N)N(C1)C(=O)CN[C@@H]1[C@H]2CN(C[C@@H]12)c1nccc(n1)C(F)(F)F,181.0,IC50,BindingDB,1,6.7423214251308154
252747,COc1cc2CCN(CCNCC(=O)Nc3ccc(Cl)cc3Cl)Cc2cc1OC,182.0,IC50,BindingDB,1,6.739928612014925
50236194,CC(C)N(C(C)C)C(=O)O[C@]12C[C@H]3C[C@H](CC(C3)(C1)NCC(=O)N1CCC[C@H]1C#N)C2,183.0,IC50,BindingDB,1,6.73754891026957
50421820,F[C@H]1C[C@@H](C#N)N(C1)C(=O)CN[C@@H]1[C@H]2CN(C[C@@H]12)c1cnc2ccccc2n1,186.0,IC50,BindingDB,1,6.730487055782084
50421819,F[C@H]1C[C@@H](C#N)N(C1)C(=O)CN[C@@H]1[C@H]2CN(C[C@@H]12)c1nc2ccccc2s1,186.0,IC50,BindingDB,1,6.730487055782084
51363176,CC#CCn1c(nc2n(C)c(=O)n(CCCN3CCC(CC3)c3nc(cs3)-c3ccccc3)c(=O)c12)N1CCC[C@@H](N)C1,190.0,IC50,BindingDB,1,6.721246399047171
51237920,[O-][N+](=O)OCC(=O)N[C@@H](CC(=O)N1CCn2c(C1)nnc2C(F)(F)F)Cc1cc(F)c(F)cc1F,190.0,IC50,BindingDB,1,6.721246399047171
50849188,N[C@H]1CN(C[C@@H]1c1cc(F)c(F)cc1F)c1cc(ncn1)-c1cccc(Cl)c1,190.0,IC50,BindingDB,1,6.721246399047171
50979522,N[C@@H](CC(=O)NC1(CCS(=O)(=O)CC1)c1nc(cs1)-c1cccc(c1)C(F)(F)F)Cc1cc(F)c(F)cc1F,190.0,IC50,BindingDB,1,6.721246399047171
50979523,N[C@@H](CC(=O)NC1(CCS(=O)(=O)CC1)c1nccs1)Cc1ccccc1F,190.0,IC50,BindingDB,1,6.721246399047171
50382815,CCOC(=O)c1nnc2CN(CCn12)C(=O)C[C@H](N)Cc1cc(F)ccc1F,190.0,IC50,BindingDB,1,6.721246399047171
50369795,CC(C)(CC(=O)NCc1ccc(cc1)C(F)(F)F)NCC(=O)N1CCC[C@H]1C#N,190.0,IC50,BindingDB,1,6.721246399047171
50257737,N[C@@H]([C@H]1CC[C@@H](CC1)NC(=O)c1ccc(F)c(F)c1)C(=O)N1CCCC1,190.0,IC50,BindingDB,1,6.721246399047171
20813,C[C@@H]([C@H](N)C(=O)N1CCCC1)c1nc(no1)-c1ccc(cc1)S(N)(=O)=O,190.0,IC50,BindingDB,1,6.721246399047171
51363179,CC#CCn1c(nc2n(C)c(=O)n(CCCN3CCC(CC3)c3cc(on3)-c3ccccc3)c(=O)c12)N1CCC[C@@H](N)C1,190.0,IC50,BindingDB,1,6.721246399047171
50625441,N[C@@H](CC(=O)N1CCSC1C(=O)NCc1ccc2OC(COc2c1)C(O)=O)Cc1cc(F)c(F)cc1F,192.0,IC50,BindingDB,1,6.716698771296451
19319,[NH3+][C@@H]([C@@H](c1nnn[nH]1)c1ccc(cc1)-c1ccc(F)cc1)C(=O)N1CC[C@H](F)C1,192.0,IC50,BindingDB,1,6.716698771296451
50081786,CS(=O)(=O)c1ccc(cc1)N1C[C@H](CN)[C@H](CC1=O)c1cc(F)ccc1F,193.0,IC50,BindingDB,1,6.714442690992226
50950992,N[C@@H](CC(=O)N1CCN(CC1)c1ccc(cc1F)[N+]([O-])=O)Cc1cc(F)c(F)cc1F,194.0,IC50,BindingDB,1,6.7121982700697735
213310,N[C@H](CN1[C@H](O)C(F)(F)CCC1=O)CC(=O)N1CCc2c(C1)nc(nc2C(F)(F)F)-c1cccs1,195.0,IC50,BindingDB,1,6.709965388637482
50310255,COc1ccc2CCN(C(c2c1)C(C)(C)C)C(=O)C[C@H](N)C(=O)N1CCC[C@H]1C#N,195.0,IC50,BindingDB,1,6.709965388637482
51237926,[O-][N+](=O)OCCCC(=O)N[C@@H](CC(=O)N1CCn2c(C1)nnc2C(F)(F)F)Cc1cc(F)c(F)cc1F,197.0,IC50,BindingDB,1,6.705533773838407
213313,CC(C)(C)c1nc2CN(CCc2c(n1)C(F)(F)F)C(=O)C[C@H](N)CN1C(O)C(F)CCC1=O,197.0,IC50,BindingDB,1,6.705533773838407
50849185,COc1ccccc1[C@@H]1CN(C[C@@H]1N)c1nc2n(cc(C(O)=O)c(=O)c2cc1F)C1CC1,200.0,IC50,BindingDB,1,6.698970004336019
50251526,N[C@@H]([C@H]1CC[C@@H](CC1)NC(=O)OCc1ccc2ccccc2c1)C(=O)N1CCSC1,200.0,IC50,BindingDB,1,6.698970004336019
50407210,CC#CCn1c(nc2n(C)c(=O)n(C)c(=O)c12)N1CCNCC1,200.0,IC50,BindingDB,1,6.698970004336019
50381393,COc1cc2CCN3C[C@@H]([C@@H](N)C[C@H]3c2cc1OC)c1ccccc1,200.0,IC50,BindingDB,1,6.698970004336019
50620389,N[C@@H]1CCCN(C1)c1ncc(N2CCCC2)c(=O)n1Cc1ccccc1C#N,200.0,IC50,BindingDB,1,6.698970004336019
50626933,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@@H](CC1)N1CCC[C@@H](C1)C(N)=O,200.0,IC50,BindingDB,1,6.698970004336019
51378484,FC1(F)C[C@@H](C#N)N(C1)C(=O)CNC(=O)c1csc(Cc2ccccc2Br)n1,200.0,IC50,BindingDB,1,6.698970004336019
20818,C[C@@H]([C@H](N)C(=O)N1CCCC1)c1nc(no1)-c1ccc(Cl)cc1Cl,200.0,IC50,BindingDB,1,6.698970004336019
50821793,O=C(CNCCNc1ccc(cn1)C#N)N1N=CC[C@H]1C#N,200.0,IC50,BindingDB,1,6.698970004336019
277824,N[C@@H](CC(O)=O)C(=O)N1CCC[C@H]1B(O)O,200.0,IC50,BindingDB,1,6.698970004336019
50346744,CC1(CCCC1)NCC(=O)N1[C@@H](CC[C@@H]1C#N)C#N,201.0,IC50,BindingDB,1,6.696803942579511
50625424,COC(=O)C1SCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,204.0,IC50,BindingDB,1,6.690369832574102
50581540,CC(C)NC(=O)O[C@@H]1C[C@@H]2C[C@@H](C[C@@H]2C1)NCC(=O)N1CCC[C@H]1C#N,204.0,IC50,BindingDB,1,6.690369832574102
848284,NC1Cc2c(OC1c1cc(F)c(F)cc1F)ccc1ccc(cc21)C#N,205.0,IC50,BindingDB,1,6.688246138944246
50512662,N[C@]1(CCc2ccccc2)C[C@@H]2SC[C@@H](C#N)N2C1=O,205.0,IC50,BindingDB,1,6.688246138944246
50524054,N[C@@H]1Cc2c(O[C@H]1c1cc(F)c(F)cc1F)ccc1ccc(cc21)C#N,205.0,IC50,BindingDB,1,6.688246138944246
213317,N[C@H](CN1C(O)C(F)CCC1=O)CC(=O)N1CCc2c(C1)nc(nc2C(F)(F)F)-c1ccncc1,206.0,IC50,BindingDB,1,6.686132779630847
848275,NC1Cc2c(OC1c1cc(F)c(F)cc1F)ccc1ccc(=O)oc21,207.0,IC50,BindingDB,1,6.684029654543083
50524046,N[C@@H]1Cc2c(O[C@H]1c1cc(F)c(F)cc1F)ccc1ccc(=O)oc21,207.0,IC50,BindingDB,1,6.684029654543083
51237917,OCCCC(=O)N[C@@H](CC(=O)N1CCn2c(C1)nnc2C(F)(F)F)Cc1cc(F)c(F)cc1F,208.0,IC50,BindingDB,1,6.681936665037238
50346732,CC(C)(C)CC(C)(C)NCC(=O)N1[C@@H](CC[C@@H]1C#N)C#N,208.0,IC50,BindingDB,1,6.681936665037238
50389961,[NH3+][C@H]1CN(CC[C@@H]1c1cc(F)c(F)cc1F)c1ccccc1,210.0,IC50,BindingDB,1,6.6777807052660805
31238,C[C@H]([C@H]([NH3+])C(=O)N1CC[C@H](F)C1)c1ccc(cc1)N(C)C(C)=O,210.0,IC50,BindingDB,1,6.6777807052660805
50260307,N[C@@H]([C@H]1CC[C@H](C1)OC(=O)Nc1cccc(F)c1)C(=O)N1CCSC1,210.0,IC50,BindingDB,1,6.6777807052660805
50257734,N[C@@H]([C@H]1CC[C@@H](CC1)NC(=O)c1ccccc1C(F)(F)F)C(=O)N1CC[C@H](F)C1,210.0,IC50,BindingDB,1,6.6777807052660805
50389133,Cc1nc(no1)C(=O)[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(C3)C1)C2,210.0,IC50,BindingDB,1,6.6777807052660805
50625425,N[C@@H](CC(=O)N1CCSC1C(=O)NCC(O)=O)Cc1cc(F)c(F)cc1F,212.0,IC50,BindingDB,1,6.673664139071248
51058570,CC#CCn1c(nc2ccn(C)c2c1=O)N1CCC[C@@H](N)C1,212.0,IC50,BindingDB,1,6.673664139071248
50951000,N[C@@H](CC(=O)N1CCN(CC1)C(c1ccc(F)cc1)c1ccc(F)cc1)Cc1cc(F)c(F)cc1F,212.0,IC50,BindingDB,1,6.673664139071248
